run_count,replicate,model,model_label,selected_runs,mean_causal_jsd,mean_null_jsd,snr,detection_power
12,35,deepseek-r1,DeepSeek-R1,"1,2,3,4,5,6,8,9,11,12,13,14",0.15443967155021143,0.06365656025252861,2.426139127491996,0.2768595041322314
12,35,kimi-k2.5,Kimi K2.5,"1,2,3,4,5,6,8,9,11,12,13,14",0.19676003454967508,0.08630251451798647,2.2798876214512607,0.2163265306122449
12,35,qwen3-next-80b-instruct,Qwen3-Next-80B-A3B-Instruct,"1,2,3,4,5,6,8,9,11,12,13,14",0.10823516375077759,0.05627498923238262,1.9233262454094837,0.12236286919831224
12,35,mistral-small-24b,Mistral-Small-24B,"1,2,3,4,5,6,8,9,11,12,13,14",0.12292188546373997,0.07799401491215838,1.5760425412409158,0.1148936170212766
12,35,gemma-4-31b-it,Gemma 4 31B,"1,2,3,4,5,6,8,9,11,12,13,14",0.12883554357906024,0.0768043970029333,1.6774501019015848,0.12173913043478261
12,35,llama-3.1-8b,Llama 3.1-8B,"1,2,3,4,5,6,8,9,11,12,13,14",0.06769994997661691,0.08074153111208632,0.8384774111186356,0.02575107296137339
12,36,deepseek-r1,DeepSeek-R1,"0,1,2,4,6,7,8,10,11,12,13,14",0.15980361424634362,0.08178874910088477,1.9538581529010683,0.17695473251028807
12,36,kimi-k2.5,Kimi K2.5,"0,1,2,4,6,7,8,10,11,12,13,14",0.1932024379027886,0.08683379570807447,2.224968243382031,0.1762295081967213
12,36,qwen3-next-80b-instruct,Qwen3-Next-80B-A3B-Instruct,"0,1,2,4,6,7,8,10,11,12,13,14",0.10445455152993527,0.059452649262826576,1.7569368703514887,0.14345991561181434
12,36,mistral-small-24b,Mistral-Small-24B,"0,1,2,4,6,7,8,10,11,12,13,14",0.117424149270153,0.08110003166007501,1.447892767321324,0.1271186440677966
12,36,gemma-4-31b-it,Gemma 4 31B,"0,1,2,4,6,7,8,10,11,12,13,14",0.1394166252755473,0.07550603390155755,1.8464302529426246,0.14957264957264957
12,36,llama-3.1-8b,Llama 3.1-8B,"0,1,2,4,6,7,8,10,11,12,13,14",0.0649477266769038,0.06381939283538346,1.017680109311456,0.1336206896551724
12,37,deepseek-r1,DeepSeek-R1,"0,1,2,3,4,6,8,9,10,11,12,14",0.1597775307744379,0.06787832386556474,2.353881499650501,0.19834710743801653
12,37,kimi-k2.5,Kimi K2.5,"0,1,2,3,4,6,8,9,10,11,12,14",0.18990024383282814,0.07770011698381663,2.44401490247924,0.20816326530612245
12,37,qwen3-next-80b-instruct,Qwen3-Next-80B-A3B-Instruct,"0,1,2,3,4,6,8,9,10,11,12,14",0.10559609074334211,0.06129799244205169,1.7226680114062107,0.1308016877637131
12,37,mistral-small-24b,Mistral-Small-24B,"0,1,2,3,4,6,8,9,10,11,12,14",0.12098190695200367,0.07580135591740526,1.5960388239470027,0.13135593220338984
12,37,gemma-4-31b-it,Gemma 4 31B,"0,1,2,3,4,6,8,9,10,11,12,14",0.13895130269833253,0.07488482545493835,1.8555335056759386,0.0944206008583691
12,37,llama-3.1-8b,Llama 3.1-8B,"0,1,2,3,4,6,8,9,10,11,12,14",0.055812800659694975,0.07219501922764157,0.7730838118306882,0.04310344827586207
12,38,deepseek-r1,DeepSeek-R1,"0,1,2,4,5,6,8,9,10,11,12,13",0.15876336389578136,0.07269899591337196,2.1838453461580625,0.23529411764705882
12,38,kimi-k2.5,Kimi K2.5,"0,1,2,4,5,6,8,9,10,11,12,13",0.19907831573721918,0.07753198638050594,2.5676927037596697,0.2032520325203252
12,38,qwen3-next-80b-instruct,Qwen3-Next-80B-A3B-Instruct,"0,1,2,4,5,6,8,9,10,11,12,13",0.10916255533845587,0.06025065987553469,1.8118068011862933,0.14767932489451477
12,38,mistral-small-24b,Mistral-Small-24B,"0,1,2,4,5,6,8,9,10,11,12,13",0.12114881692765402,0.0819124881610163,1.4790030146503474,0.1228813559322034
12,38,gemma-4-31b-it,Gemma 4 31B,"0,1,2,4,5,6,8,9,10,11,12,13",0.1264427171222438,0.06143317460280745,2.0582155804213556,0.16810344827586207
12,38,llama-3.1-8b,Llama 3.1-8B,"0,1,2,4,5,6,8,9,10,11,12,13",0.06987586628395313,0.08188689102226342,0.8533217638578472,0.0815450643776824
12,39,deepseek-r1,DeepSeek-R1,"1,2,3,4,6,7,8,9,10,11,13,14",0.16155182908066845,0.07359662919180268,2.1950982110830473,0.2674897119341564
12,39,kimi-k2.5,Kimi K2.5,"1,2,3,4,6,7,8,9,10,11,13,14",0.18876155889301985,0.08512882997308452,2.217363482532313,0.19262295081967212
12,39,qwen3-next-80b-instruct,Qwen3-Next-80B-A3B-Instruct,"1,2,3,4,6,7,8,9,10,11,13,14",0.10628725144523875,0.06139770943657488,1.7311273078523508,0.13559322033898305
12,39,mistral-small-24b,Mistral-Small-24B,"1,2,3,4,6,7,8,9,10,11,13,14",0.12387252966157455,0.07762125093128733,1.5958584559688462,0.17446808510638298
12,39,gemma-4-31b-it,Gemma 4 31B,"1,2,3,4,6,7,8,9,10,11,13,14",0.13617119296423102,0.07596051732566315,1.7926575247036367,0.13043478260869565
12,39,llama-3.1-8b,Llama 3.1-8B,"1,2,3,4,6,7,8,9,10,11,13,14",0.06343840767467011,0.06547990557722991,0.9688225283075285,0.05603448275862069
12,40,deepseek-r1,DeepSeek-R1,"0,1,2,3,4,6,7,8,10,11,12,13",0.17024032647982737,0.07929216974193459,2.14700047979383,0.23140495867768596
12,40,kimi-k2.5,Kimi K2.5,"0,1,2,3,4,6,7,8,10,11,12,13",0.18993836054236862,0.09159938071867546,2.0735769068757866,0.16393442622950818
12,40,qwen3-next-80b-instruct,Qwen3-Next-80B-A3B-Instruct,"0,1,2,3,4,6,7,8,10,11,12,13",0.10440184060522097,0.054748497374040056,1.9069352696924409,0.16033755274261605
12,40,mistral-small-24b,Mistral-Small-24B,"0,1,2,3,4,6,7,8,10,11,12,13",0.12197212149032592,0.07731997763964647,1.5774981474876124,0.11440677966101695
12,40,gemma-4-31b-it,Gemma 4 31B,"0,1,2,3,4,6,7,8,10,11,12,13",0.13313599800586706,0.0764815219070683,1.7407603128980471,0.1630901287553648
12,40,llama-3.1-8b,Llama 3.1-8B,"0,1,2,3,4,6,7,8,10,11,12,13",0.06445306123808635,0.07179757629267262,0.897705250875776,0.02586206896551724
12,41,deepseek-r1,DeepSeek-R1,"2,3,4,5,6,7,8,9,10,11,12,13",0.17187691105688266,0.07861674634261008,2.18626334786035,0.2190082644628099
12,41,kimi-k2.5,Kimi K2.5,"2,3,4,5,6,7,8,9,10,11,12,13",0.19396791116687728,0.07706081347994463,2.517075831510112,0.18518518518518517
12,41,qwen3-next-80b-instruct,Qwen3-Next-80B-A3B-Instruct,"2,3,4,5,6,7,8,9,10,11,12,13",0.11192885607253855,0.06296954825342503,1.7775076870819146,0.14767932489451477
12,41,mistral-small-24b,Mistral-Small-24B,"2,3,4,5,6,7,8,9,10,11,12,13",0.12491142840499468,0.07452478573570943,1.676105837432041,0.14893617021276595
12,41,gemma-4-31b-it,Gemma 4 31B,"2,3,4,5,6,7,8,9,10,11,12,13",0.12451025265855177,0.07273129200014111,1.7119213647175442,0.1608695652173913
12,41,llama-3.1-8b,Llama 3.1-8B,"2,3,4,5,6,7,8,9,10,11,12,13",0.0637204511637281,0.07881122342610804,0.8085200101413377,0.03879310344827586
12,42,deepseek-r1,DeepSeek-R1,"1,2,3,4,5,6,7,8,11,12,13,14",0.1559932032959827,0.07512645091450877,2.0764085271843524,0.19753086419753085
12,42,kimi-k2.5,Kimi K2.5,"1,2,3,4,5,6,7,8,11,12,13,14",0.19456612373419557,0.08734073701374298,2.227667528195701,0.17959183673469387
12,42,qwen3-next-80b-instruct,Qwen3-Next-80B-A3B-Instruct,"1,2,3,4,5,6,7,8,11,12,13,14",0.10618672722390435,0.055034785374161864,1.929447466760862,0.1350210970464135
12,42,mistral-small-24b,Mistral-Small-24B,"1,2,3,4,5,6,7,8,11,12,13,14",0.12100507052589964,0.08157525531105736,1.4833550941948157,0.11063829787234042
12,42,gemma-4-31b-it,Gemma 4 31B,"1,2,3,4,5,6,7,8,11,12,13,14",0.12880066986385288,0.0685967699513632,1.8776491947824328,0.14035087719298245
12,42,llama-3.1-8b,Llama 3.1-8B,"1,2,3,4,5,6,7,8,11,12,13,14",0.06862947879787744,0.07816698644464799,0.8779854759589036,0.02145922746781116
12,43,deepseek-r1,DeepSeek-R1,"1,2,3,4,5,6,7,10,11,12,13,14",0.16234101062081924,0.07559546183629329,2.147496776623693,0.1934156378600823
12,43,kimi-k2.5,Kimi K2.5,"1,2,3,4,5,6,7,10,11,12,13,14",0.1946091053755307,0.09289504308656756,2.094935304504647,0.16326530612244897
12,43,qwen3-next-80b-instruct,Qwen3-Next-80B-A3B-Instruct,"1,2,3,4,5,6,7,10,11,12,13,14",0.10945272838160881,0.05702834568660809,1.9192688664526962,0.15611814345991562
12,43,mistral-small-24b,Mistral-Small-24B,"1,2,3,4,5,6,7,10,11,12,13,14",0.12115041801963701,0.07694017738830987,1.5746053899538364,0.1574468085106383
12,43,gemma-4-31b-it,Gemma 4 31B,"1,2,3,4,5,6,7,10,11,12,13,14",0.1227781343759286,0.0675909610828693,1.8164874771553783,0.14473684210526316
12,43,llama-3.1-8b,Llama 3.1-8B,"1,2,3,4,5,6,7,10,11,12,13,14",0.060803323250707066,0.06181940013532778,0.9835637860866259,0.15021459227467812
12,44,deepseek-r1,DeepSeek-R1,"0,1,3,5,6,7,8,9,10,11,12,14",0.15818568008877634,0.0766415358856242,2.063968033271728,0.1652892561983471
12,44,kimi-k2.5,Kimi K2.5,"0,1,3,5,6,7,8,9,10,11,12,14",0.20015892213875328,0.08768485681321918,2.2827079773320422,0.22357723577235772
12,44,qwen3-next-80b-instruct,Qwen3-Next-80B-A3B-Instruct,"0,1,3,5,6,7,8,9,10,11,12,14",0.10563436378892913,0.06403095830777382,1.6497389166219047,0.13924050632911392
12,44,mistral-small-24b,Mistral-Small-24B,"0,1,3,5,6,7,8,9,10,11,12,14",0.12149327403559726,0.07683571347277236,1.5812083801193546,0.1228813559322034
12,44,gemma-4-31b-it,Gemma 4 31B,"0,1,3,5,6,7,8,9,10,11,12,14",0.1310362027881793,0.06831277644983608,1.9181800184099196,0.1452991452991453
12,44,llama-3.1-8b,Llama 3.1-8B,"0,1,3,5,6,7,8,9,10,11,12,14",0.05285301807268435,0.06342127426427475,0.8333641776487688,0.06437768240343347
12,45,deepseek-r1,DeepSeek-R1,"0,1,2,3,4,5,7,10,11,12,13,14",0.16698545995487016,0.07775745631974733,2.147517008120833,0.24279835390946503
12,45,kimi-k2.5,Kimi K2.5,"0,1,2,3,4,5,7,10,11,12,13,14",0.19270588017698048,0.09681280853658177,1.9904998428401597,0.16326530612244897
12,45,qwen3-next-80b-instruct,Qwen3-Next-80B-A3B-Instruct,"0,1,2,3,4,5,7,10,11,12,13,14",0.10424855537044463,0.057107913097155,1.8254660294290823,0.1350210970464135
12,45,mistral-small-24b,Mistral-Small-24B,"0,1,2,3,4,5,7,10,11,12,13,14",0.11879329697900293,0.07460017663816972,1.5923996742686195,0.1271186440677966
12,45,gemma-4-31b-it,Gemma 4 31B,"0,1,2,3,4,5,7,10,11,12,13,14",0.1181077492331995,0.07525332052232003,1.5694689405521833,0.09401709401709402
12,45,llama-3.1-8b,Llama 3.1-8B,"0,1,2,3,4,5,7,10,11,12,13,14",0.05937272248650464,0.06251263070553989,0.9497716192136353,0.12875536480686695
12,46,deepseek-r1,DeepSeek-R1,"0,1,4,5,6,7,8,9,10,12,13,14",0.1579492024434494,0.08950988445962627,1.7646006739590074,0.20164609053497942
12,46,kimi-k2.5,Kimi K2.5,"0,1,4,5,6,7,8,9,10,12,13,14",0.19498564063278037,0.08193585826076051,2.379735133941472,0.22448979591836735
12,46,qwen3-next-80b-instruct,Qwen3-Next-80B-A3B-Instruct,"0,1,4,5,6,7,8,9,10,12,13,14",0.10920646189561344,0.06519058573464037,1.6751876158950405,0.15611814345991562
12,46,mistral-small-24b,Mistral-Small-24B,"0,1,4,5,6,7,8,9,10,12,13,14",0.12307280984247494,0.07718886407686934,1.594437375317657,0.11864406779661017
12,46,gemma-4-31b-it,Gemma 4 31B,"0,1,4,5,6,7,8,9,10,12,13,14",0.13362735934994546,0.07270040618302404,1.8380551961915754,0.12446351931330472
12,46,llama-3.1-8b,Llama 3.1-8B,"0,1,4,5,6,7,8,9,10,12,13,14",0.06347945810540051,0.06751475248844009,0.9402309238454143,0.12017167381974249
12,47,deepseek-r1,DeepSeek-R1,"0,2,3,4,5,7,8,9,10,11,12,14",0.16474922607347134,0.07913945213045397,2.0817584862970455,0.1859504132231405
12,47,kimi-k2.5,Kimi K2.5,"0,2,3,4,5,7,8,9,10,11,12,14",0.1917233326855064,0.0816955550178928,2.3468024991508476,0.22633744855967078
12,47,qwen3-next-80b-instruct,Qwen3-Next-80B-A3B-Instruct,"0,2,3,4,5,7,8,9,10,11,12,14",0.10534986573190201,0.06505445241548574,1.6194105371767642,0.1350210970464135
12,47,mistral-small-24b,Mistral-Small-24B,"0,2,3,4,5,7,8,9,10,11,12,14",0.12268889024751636,0.07172083589212834,1.7106450130063526,0.11864406779661017
12,47,gemma-4-31b-it,Gemma 4 31B,"0,2,3,4,5,7,8,9,10,11,12,14",0.12142531902811435,0.07446196630613926,1.630702559329313,0.12017167381974249
12,47,llama-3.1-8b,Llama 3.1-8B,"0,2,3,4,5,7,8,9,10,11,12,14",0.0570430347215461,0.07184375083147325,0.7939874249516039,0.055793991416309016
12,48,deepseek-r1,DeepSeek-R1,"0,1,4,5,6,7,8,9,10,11,13,14",0.15794933959277813,0.07878775229199113,2.004744836575746,0.20164609053497942
12,48,kimi-k2.5,Kimi K2.5,"0,1,4,5,6,7,8,9,10,11,13,14",0.19858482624409074,0.08545140014738337,2.3239505251122754,0.23170731707317074
12,48,qwen3-next-80b-instruct,Qwen3-Next-80B-A3B-Instruct,"0,1,4,5,6,7,8,9,10,11,13,14",0.10623703860776341,0.0632299500488557,1.680169579853812,0.1483050847457627
12,48,mistral-small-24b,Mistral-Small-24B,"0,1,4,5,6,7,8,9,10,11,13,14",0.12275043364512739,0.07450114703756126,1.6476314597309525,0.14468085106382977
12,48,gemma-4-31b-it,Gemma 4 31B,"0,1,4,5,6,7,8,9,10,11,13,14",0.13014447180650301,0.07027063333535893,1.852046375979034,0.16379310344827586
12,48,llama-3.1-8b,Llama 3.1-8B,"0,1,4,5,6,7,8,9,10,11,13,14",0.06536731991228427,0.06678536172312156,0.9787671763055472,0.10300429184549356
12,49,deepseek-r1,DeepSeek-R1,"0,1,2,3,5,6,7,9,11,12,13,14",0.15731274276809495,0.06760180237982696,2.327049534629547,0.24279835390946503
12,49,kimi-k2.5,Kimi K2.5,"0,1,2,3,5,6,7,9,11,12,13,14",0.19589890335696292,0.09026810321682321,2.1701896503398928,0.1910569105691057
12,49,qwen3-next-80b-instruct,Qwen3-Next-80B-A3B-Instruct,"0,1,2,3,5,6,7,9,11,12,13,14",0.1083954524845104,0.0606381342749688,1.7875789514397318,0.1518987341772152
12,49,mistral-small-24b,Mistral-Small-24B,"0,1,2,3,5,6,7,9,11,12,13,14",0.12235921943931015,0.07919727782217931,1.5449927422258354,0.15254237288135594
12,49,gemma-4-31b-it,Gemma 4 31B,"0,1,2,3,5,6,7,9,11,12,13,14",0.13007566335577478,0.07439296522227307,1.748494134722707,0.12393162393162394
12,49,llama-3.1-8b,Llama 3.1-8B,"0,1,2,3,5,6,7,9,11,12,13,14",0.06661979803598342,0.06772348580468558,0.9837030277519205,0.12446351931330472
13,0,deepseek-r1,DeepSeek-R1,"0,1,2,4,6,7,8,9,10,11,12,13,14",0.1569600582088798,0.07618378673359172,2.060281654911115,0.16049382716049382
13,0,kimi-k2.5,Kimi K2.5,"0,1,2,4,6,7,8,9,10,11,12,13,14",0.18818813719922173,0.07652174713200036,2.4592765357878767,0.24489795918367346
13,0,qwen3-next-80b-instruct,Qwen3-Next-80B-A3B-Instruct,"0,1,2,4,6,7,8,9,10,11,12,13,14",0.10495794951938729,0.06255113427573655,1.6779543766019325,0.12658227848101267
13,0,mistral-small-24b,Mistral-Small-24B,"0,1,2,4,6,7,8,9,10,11,12,13,14",0.1173391277800722,0.07795629079604177,1.50519126271757,0.11440677966101695
13,0,gemma-4-31b-it,Gemma 4 31B,"0,1,2,4,6,7,8,9,10,11,12,13,14",0.1349525545788554,0.07264330002778366,1.8577426208231251,0.13675213675213677
13,0,llama-3.1-8b,Llama 3.1-8B,"0,1,2,4,6,7,8,9,10,11,12,13,14",0.06427656770706147,0.06280054160521983,1.0235033976477514,0.1206896551724138
13,1,deepseek-r1,DeepSeek-R1,"0,1,2,4,5,6,7,8,9,10,11,13,14",0.15376016978495527,0.07535017495561556,2.0406079995902666,0.205761316872428
13,1,kimi-k2.5,Kimi K2.5,"0,1,2,4,5,6,7,8,9,10,11,13,14",0.1938220784691503,0.08203706840589635,2.362615854459513,0.23577235772357724
13,1,qwen3-next-80b-instruct,Qwen3-Next-80B-A3B-Instruct,"0,1,2,4,5,6,7,8,9,10,11,13,14",0.10479792332705853,0.06049673135300211,1.732290670640638,0.13135593220338984
13,1,mistral-small-24b,Mistral-Small-24B,"0,1,2,4,5,6,7,8,9,10,11,13,14",0.12002324002158574,0.07497554952838267,1.6008317481707801,0.14893617021276595
13,1,gemma-4-31b-it,Gemma 4 31B,"0,1,2,4,5,6,7,8,9,10,11,13,14",0.12597763206906068,0.067935627818057,1.8543676729749212,0.13793103448275862
13,1,llama-3.1-8b,Llama 3.1-8B,"0,1,2,4,5,6,7,8,9,10,11,13,14",0.06718860094434502,0.07110211911650927,0.9449591907977949,0.08583690987124463
13,2,deepseek-r1,DeepSeek-R1,"1,2,3,5,6,7,8,9,10,11,12,13,14",0.15568304966844426,0.07967329759906273,1.9540179000985105,0.1646090534979424
13,2,kimi-k2.5,Kimi K2.5,"1,2,3,5,6,7,8,9,10,11,12,13,14",0.1938710773362134,0.08290967270579269,2.3383408836285047,0.24390243902439024
13,2,qwen3-next-80b-instruct,Qwen3-Next-80B-A3B-Instruct,"1,2,3,5,6,7,8,9,10,11,12,13,14",0.1069432725878605,0.05632149446765182,1.898800335443571,0.1518987341772152
13,2,mistral-small-24b,Mistral-Small-24B,"1,2,3,5,6,7,8,9,10,11,12,13,14",0.1189072999336481,0.07586176995155951,1.567420586279159,0.14042553191489363
13,2,gemma-4-31b-it,Gemma 4 31B,"1,2,3,5,6,7,8,9,10,11,12,13,14",0.12433338485358328,0.06956058959040799,1.787411314160686,0.15151515151515152
13,2,llama-3.1-8b,Llama 3.1-8B,"1,2,3,5,6,7,8,9,10,11,12,13,14",0.06184983647677053,0.07597464375642728,0.8140852450069985,0.02145922746781116
13,3,deepseek-r1,DeepSeek-R1,"0,1,2,3,4,5,6,7,9,10,11,12,14",0.15931911690719197,0.06504246421616697,2.449463113477665,0.21487603305785125
13,3,kimi-k2.5,Kimi K2.5,"0,1,2,3,4,5,6,7,9,10,11,12,14",0.1916073531235726,0.0880960443362224,2.174982481532256,0.15447154471544716
13,3,qwen3-next-80b-instruct,Qwen3-Next-80B-A3B-Instruct,"0,1,2,3,4,5,6,7,9,10,11,12,14",0.10656782046268434,0.06516627143608562,1.6353217410513492,0.12658227848101267
13,3,mistral-small-24b,Mistral-Small-24B,"0,1,2,3,4,5,6,7,9,10,11,12,14",0.12114829540239289,0.07273066948059166,1.6657112641417604,0.1271186440677966
13,3,gemma-4-31b-it,Gemma 4 31B,"0,1,2,3,4,5,6,7,9,10,11,12,14",0.12392975683123113,0.07107480586534903,1.7436524141341394,0.11965811965811966
13,3,llama-3.1-8b,Llama 3.1-8B,"0,1,2,3,4,5,6,7,9,10,11,12,14",0.05528864885846956,0.06247854121326146,0.8849222114477634,0.07296137339055794
13,4,deepseek-r1,DeepSeek-R1,"1,2,3,4,5,6,7,8,9,10,11,13,14",0.15738466562571166,0.07427195718745516,2.1190321567598946,0.2345679012345679
13,4,kimi-k2.5,Kimi K2.5,"1,2,3,4,5,6,7,8,9,10,11,13,14",0.1911148222644893,0.08134098917374379,2.3495512435467116,0.1991869918699187
13,4,qwen3-next-80b-instruct,Qwen3-Next-80B-A3B-Instruct,"1,2,3,4,5,6,7,8,9,10,11,13,14",0.1070341332434258,0.056517617185836186,1.8938189289100018,0.15677966101694915
13,4,mistral-small-24b,Mistral-Small-24B,"1,2,3,4,5,6,7,8,9,10,11,13,14",0.12153897209755733,0.07609264793106985,1.5972498710736944,0.17872340425531916
13,4,gemma-4-31b-it,Gemma 4 31B,"1,2,3,4,5,6,7,8,9,10,11,13,14",0.123747079868867,0.07132690913508367,1.7349283933572182,0.13478260869565217
13,4,llama-3.1-8b,Llama 3.1-8B,"1,2,3,4,5,6,7,8,9,10,11,13,14",0.06333319377648786,0.07360096269286397,0.8604940949043914,0.030042918454935622
13,5,deepseek-r1,DeepSeek-R1,"0,1,2,3,4,5,7,8,9,10,12,13,14",0.16209855584982888,0.08616784537413795,1.881195417455343,0.18106995884773663
13,5,kimi-k2.5,Kimi K2.5,"0,1,2,3,4,5,7,8,9,10,12,13,14",0.18493101626684247,0.08080753038186585,2.2885369147272336,0.18699186991869918
13,5,qwen3-next-80b-instruct,Qwen3-Next-80B-A3B-Instruct,"0,1,2,3,4,5,7,8,9,10,12,13,14",0.1048394464873013,0.05670195082450945,1.848956604893114,0.15611814345991562
13,5,mistral-small-24b,Mistral-Small-24B,"0,1,2,3,4,5,7,8,9,10,12,13,14",0.1219428762562272,0.07223397545930314,1.6881650979452212,0.1271186440677966
13,5,gemma-4-31b-it,Gemma 4 31B,"0,1,2,3,4,5,7,8,9,10,12,13,14",0.1192295550323625,0.07033201887023793,1.695238625985416,0.12875536480686695
13,5,llama-3.1-8b,Llama 3.1-8B,"0,1,2,3,4,5,7,8,9,10,12,13,14",0.06381362579531322,0.07931805021541347,0.8045284222444571,0.02145922746781116
13,6,deepseek-r1,DeepSeek-R1,"0,1,2,3,4,5,6,8,9,10,12,13,14",0.15999347521716822,0.07955475054460344,2.011111519072211,0.18181818181818182
13,6,kimi-k2.5,Kimi K2.5,"0,1,2,3,4,5,6,8,9,10,12,13,14",0.18772269333962327,0.0747474643612816,2.511425570669413,0.1910569105691057
13,6,qwen3-next-80b-instruct,Qwen3-Next-80B-A3B-Instruct,"0,1,2,3,4,5,6,8,9,10,12,13,14",0.10588110088078505,0.0569630466541115,1.8587682208030691,0.13924050632911392
13,6,mistral-small-24b,Mistral-Small-24B,"0,1,2,3,4,5,6,8,9,10,12,13,14",0.1209397997654077,0.07251150708969363,1.667870447318249,0.13983050847457626
13,6,gemma-4-31b-it,Gemma 4 31B,"0,1,2,3,4,5,6,8,9,10,12,13,14",0.12583404345222612,0.06796236410395941,1.851525401025524,0.14224137931034483
13,6,llama-3.1-8b,Llama 3.1-8B,"0,1,2,3,4,5,6,8,9,10,12,13,14",0.061947534650408205,0.08058100012366773,0.7687610547813662,0.021551724137931036
13,7,deepseek-r1,DeepSeek-R1,"0,1,2,3,4,5,6,7,8,9,10,11,13",0.16259116441817023,0.0665708405383785,2.442378120859619,0.28512396694214875
13,7,kimi-k2.5,Kimi K2.5,"0,1,2,3,4,5,6,7,8,9,10,11,13",0.19220894679311878,0.08012447045380881,2.3988794647189073,0.1991869918699187
13,7,qwen3-next-80b-instruct,Qwen3-Next-80B-A3B-Instruct,"0,1,2,3,4,5,6,7,8,9,10,11,13",0.1048886524526543,0.055762609793183635,1.8809853563467143,0.16101694915254236
13,7,mistral-small-24b,Mistral-Small-24B,"0,1,2,3,4,5,6,7,8,9,10,11,13",0.12366720269753174,0.07199602551541213,1.7176948562397851,0.14893617021276595
13,7,gemma-4-31b-it,Gemma 4 31B,"0,1,2,3,4,5,6,7,8,9,10,11,13",0.121355769184311,0.06695008631803985,1.8126305111515804,0.14224137931034483
13,7,llama-3.1-8b,Llama 3.1-8B,"0,1,2,3,4,5,6,7,8,9,10,11,13",0.06714103934622187,0.08318536527424615,0.8071256178880838,0.02575107296137339
13,8,deepseek-r1,DeepSeek-R1,"0,1,2,3,4,5,6,8,9,11,12,13,14",0.15403336408728915,0.06067346411686673,2.5387270420326824,0.2603305785123967
13,8,kimi-k2.5,Kimi K2.5,"0,1,2,3,4,5,6,8,9,11,12,13,14",0.19260239089358092,0.08277365895935714,2.3268560713034447,0.21138211382113822
13,8,qwen3-next-80b-instruct,Qwen3-Next-80B-A3B-Instruct,"0,1,2,3,4,5,6,8,9,11,12,13,14",0.10401685641336071,0.05629162383803351,1.8478212089359125,0.12236286919831224
13,8,mistral-small-24b,Mistral-Small-24B,"0,1,2,3,4,5,6,8,9,11,12,13,14",0.11987239005044138,0.0758669480742402,1.5800344299224915,0.1228813559322034
13,8,gemma-4-31b-it,Gemma 4 31B,"0,1,2,3,4,5,6,8,9,11,12,13,14",0.12640626384089093,0.07399584829452639,1.7082885966487587,0.12017167381974249
13,8,llama-3.1-8b,Llama 3.1-8B,"0,1,2,3,4,5,6,8,9,11,12,13,14",0.06688213129938023,0.08332297939183592,0.8026853070730859,0.02575107296137339
13,9,deepseek-r1,DeepSeek-R1,"2,3,4,5,6,7,8,9,10,11,12,13,14",0.16239765450462396,0.07840609146841254,2.0712377248143925,0.20164609053497942
13,9,kimi-k2.5,Kimi K2.5,"2,3,4,5,6,7,8,9,10,11,12,13,14",0.189977017353477,0.07626537887156468,2.49099945695424,0.19753086419753085
13,9,qwen3-next-80b-instruct,Qwen3-Next-80B-A3B-Instruct,"2,3,4,5,6,7,8,9,10,11,12,13,14",0.10820947709399614,0.06033259225090015,1.7935492750584021,0.1518987341772152
13,9,mistral-small-24b,Mistral-Small-24B,"2,3,4,5,6,7,8,9,10,11,12,13,14",0.11995468740246994,0.07023290845358032,1.7079555730167815,0.14893617021276595
